city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-18,20.3,16.3,17.9,18.0,15.0,16.2,22.4,30.2,59.4,97,68,86,984.4,13.05,2.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-19,20.6,12.5,16.9,18.3,11.3,15.5,20.3,27.2,53.3,100,43,77,984.4,17.4,3.13
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-20,20.7,10.1,15.1,20.7,9.1,14.4,0.0,12.4,24.5,96,44,76,992.7,18.27,3.17
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-21,21.8,11.0,15.9,20.0,9.0,14.2,0.0,19.6,38.2,88,47,72,992.6,19.88,3.56
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-22,23.1,12.4,16.9,22.4,10.6,15.9,0.0,16.9,34.9,90,49,74,991.0,19.74,3.58
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-23,24.3,12.1,17.8,27.2,11.5,18.4,0.0,8.7,14.4,96,52,79,990.1,19.58,3.49
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-24,25.8,14.4,19.3,27.2,14.6,20.0,0.0,12.2,24.5,93,51,78,989.4,19.64,3.65
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-25,26.0,14.7,19.7,26.5,14.4,19.9,0.0,15.6,31.0,93,49,75,987.4,20.14,3.83
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-26,28.0,14.5,20.7,29.3,14.7,21.5,0.0,14.3,23.8,93,46,74,986.5,19.48,3.9
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-27,27.4,15.1,21.3,28.9,15.6,22.6,0.0,10.2,23.8,95,45,74,986.8,18.57,3.64
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-02-28,26.9,17.5,21.7,29.1,18.1,23.1,0.3,14.7,33.8,92,57,79,987.2,17.34,3.41
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-01,27.3,18.0,21.8,28.9,19.4,23.2,1.2,19.8,40.7,96,58,83,985.2,18.73,3.62
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-02,28.4,18.6,23.1,32.0,18.8,24.9,0.2,17.3,33.1,97,50,79,983.8,19.47,3.93
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-03,23.3,12.4,18.5,23.8,9.5,16.5,0.1,19.1,31.0,100,24,50,986.8,21.83,4.78
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-04,18.9,11.0,14.3,15.1,6.7,10.1,0.0,25.2,47.5,61,31,44,989.9,22.36,4.82
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-05,21.8,9.2,15.1,18.5,5.0,11.2,0.0,22.2,42.1,62,28,47,988.5,22.51,4.94
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-06,24.7,10.4,16.8,22.3,7.8,14.4,0.0,17.3,35.6,73,27,54,989.2,22.23,4.73
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-07,24.6,11.1,17.5,21.9,8.9,15.1,0.0,19.6,37.4,80,27,54,989.0,22.51,4.89
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-08,25.7,12.7,18.5,22.8,9.8,15.8,0.0,21.5,41.0,72,24,49,987.1,20.64,5.04
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-09,28.2,11.2,19.2,28.9,9.4,18.3,0.0,16.1,25.6,84,27,57,987.5,22.0,4.58
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-10,28.4,15.5,21.3,27.4,14.1,20.2,0.0,18.1,36.4,85,31,58,986.2,21.64,5.06
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-11,26.5,14.9,20.1,28.3,14.3,20.4,0.0,11.9,18.4,82,41,64,985.6,20.94,4.17
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-12,27.6,13.4,20.4,28.6,13.0,20.0,0.0,10.5,16.9,89,31,59,986.9,22.72,4.68
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-13,27.7,13.7,20.4,29.1,13.1,20.6,0.0,10.1,20.5,89,35,63,989.9,22.18,4.5
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-14,27.7,16.1,21.2,27.2,16.3,21.0,0.0,19.2,32.4,88,36,63,989.3,20.28,4.55
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-15,26.3,15.6,20.9,27.3,15.3,21.3,0.1,10.5,20.5,80,43,65,985.8,12.52,2.86
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-16,30.0,16.3,22.8,29.6,16.5,22.6,0.2,19.8,39.2,87,36,61,984.1,20.1,4.94
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-17,31.2,18.5,23.9,33.9,18.6,24.6,0.0,11.0,30.2,84,33,58,987.2,21.91,4.89
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-18,31.5,16.5,23.5,32.0,16.5,23.2,0.0,10.8,20.2,83,19,51,988.6,23.46,5.35
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-19,30.8,18.1,23.5,30.5,17.5,22.8,0.2,19.6,35.6,70,25,49,987.9,23.17,5.74
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-20,30.9,17.8,24.0,28.5,17.1,22.6,0.0,25.2,47.2,70,27,48,986.2,23.61,6.31
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-21,32.1,18.1,24.5,32.1,17.7,24.4,0.0,14.0,29.5,72,27,52,985.6,23.68,5.82
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-22,33.4,17.7,25.2,36.8,18.0,26.2,0.0,9.9,21.6,80,31,56,987.9,21.85,5.14
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-23,34.0,18.6,26.1,35.1,19.7,27.2,0.0,11.5,24.1,84,27,55,987.8,22.65,5.41
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-24,33.4,19.1,25.9,33.9,19.6,26.6,0.1,15.8,27.4,82,27,55,986.8,22.63,5.78
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-25,33.3,18.3,26.0,35.2,19.0,26.9,0.0,18.8,36.0,81,30,54,986.4,22.91,5.71
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-26,32.2,19.1,25.5,33.2,21.1,27.0,0.0,12.6,27.7,90,31,60,987.5,22.37,5.28
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-27,32.4,19.7,25.8,34.1,21.5,27.0,0.0,10.9,24.5,87,29,56,986.8,24.33,5.72
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-28,33.4,18.3,26.8,35.3,19.1,27.4,0.0,15.5,25.9,83,29,49,984.7,23.11,5.67
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-29,34.2,22.4,27.3,35.4,22.6,27.9,1.1,16.4,41.4,62,31,50,982.1,21.62,5.97
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-30,31.0,22.0,26.0,33.9,21.5,26.7,1.8,17.6,33.8,70,40,55,982.9,21.54,5.61
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-03-31,33.1,18.7,25.9,31.4,19.6,25.6,0.0,23.8,43.9,88,25,53,984.5,24.84,6.82
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-01,34.3,20.5,26.8,32.3,20.2,25.9,0.0,26.7,51.5,70,26,46,982.6,23.99,7.29
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-02,35.7,20.4,27.5,34.7,19.5,26.7,0.1,16.9,35.6,62,19,41,980.2,25.13,7.08
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-03,37.3,22.5,28.9,38.4,22.1,28.6,2.6,18.7,37.1,55,22,39,977.8,21.81,6.72
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-04,33.5,24.1,27.5,33.4,22.1,27.1,1.3,23.9,50.0,60,33,47,980.5,22.94,7.04
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-05,33.6,19.8,26.8,37.1,20.1,27.2,0.0,18.9,33.8,75,25,47,985.4,24.83,6.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-06,33.8,18.9,25.9,34.0,18.0,25.1,0.0,14.2,28.1,65,22,41,987.1,25.71,6.63
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-07,34.8,19.7,26.6,33.9,18.0,25.3,0.0,17.1,36.4,58,20,38,988.2,26.15,7.22
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-08,36.0,19.3,27.5,35.4,17.8,26.5,0.0,16.3,34.9,50,19,37,985.1,26.31,7.33
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-09,38.0,19.2,28.6,37.9,18.5,28.4,0.0,12.7,25.6,64,15,38,983.1,26.27,7.01
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-10,39.7,22.3,30.7,39.9,22.1,31.0,0.0,13.6,23.4,52,14,35,982.9,26.34,6.62
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-11,40.5,22.8,30.8,39.6,23.4,30.8,0.0,22.2,41.4,58,14,36,983.5,25.51,7.3
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-12,40.3,23.2,31.7,38.7,22.3,30.3,0.0,27.2,50.4,50,17,30,982.1,26.09,9.1
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-13,39.8,27.3,33.2,39.4,26.5,32.1,0.0,22.1,43.6,46,19,30,981.0,25.42,9.18
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-14,38.8,24.8,31.5,39.8,24.3,31.1,0.0,14.0,33.5,46,18,32,982.2,23.66,7.03
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-15,38.4,24.9,31.0,40.8,23.2,31.0,0.0,16.0,23.8,48,19,34,981.2,25.05,7.01
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-16,37.1,25.9,31.2,39.7,25.9,31.4,0.0,17.7,33.1,50,23,37,983.1,22.13,6.85
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-17,37.5,22.2,30.2,37.5,22.6,30.3,0.0,16.8,35.3,66,20,39,983.4,26.52,7.38
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-18,38.9,23.3,30.8,38.3,23.0,30.1,0.0,15.5,32.0,52,16,32,980.8,26.97,7.92
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-19,36.7,25.0,30.2,37.6,24.2,30.1,0.8,15.8,31.3,52,26,37,978.2,19.47,6.08
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-20,36.0,23.0,29.0,36.4,22.7,28.7,0.0,15.5,27.0,63,18,37,980.7,27.15,7.3
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-21,36.9,20.8,29.4,36.9,19.9,28.4,0.0,12.1,28.1,52,14,31,982.7,27.41,7.47
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-22,37.7,21.9,29.4,36.6,20.0,27.9,0.0,17.7,38.9,44,15,30,983.0,27.83,8.31
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-23,39.5,23.0,31.0,38.7,21.2,29.9,0.0,17.9,37.4,41,16,30,982.1,27.16,8.52
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-24,40.9,23.1,32.4,42.1,22.1,32.3,0.0,10.8,19.8,44,16,30,980.8,26.18,7.13
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-25,41.8,24.3,32.6,43.3,23.5,32.6,0.0,12.4,27.7,48,17,32,979.5,27.52,7.9
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-26,40.7,24.3,32.8,43.3,24.3,33.5,1.1,17.5,27.7,54,19,35,977.6,26.71,7.87
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-27,35.8,23.7,29.0,37.7,24.5,29.5,1.8,19.7,43.2,70,24,47,979.2,23.17,6.72
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-28,35.9,22.0,28.6,38.5,23.6,30.0,0.6,12.8,32.8,78,25,51,981.8,24.28,6.19
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-29,36.5,21.9,29.6,38.8,22.5,30.5,0.0,11.2,24.1,67,21,42,983.2,27.2,6.78
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-04-30,37.3,24.9,31.0,39.4,24.5,31.5,0.0,14.3,31.3,53,25,39,983.3,27.01,7.67
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-01,39.4,26.0,32.8,41.0,26.3,33.1,0.0,19.7,40.3,54,21,37,978.7,26.82,8.57
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-02,40.3,27.9,33.6,39.8,27.4,32.9,0.0,23.6,44.6,53,13,33,974.4,26.8,9.46
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-03,37.0,26.2,31.8,33.9,23.7,29.2,0.0,20.5,40.3,54,8,20,974.2,29.42,9.3
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-04,35.3,22.2,29.1,33.9,18.5,26.2,0.0,21.8,38.5,26,8,17,978.2,29.2,8.55
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-05,36.5,21.2,28.9,36.4,19.2,27.4,0.0,11.0,23.4,53,11,25,978.4,28.95,7.44
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-06,37.9,21.8,29.8,38.7,19.7,28.6,0.0,11.3,23.4,40,12,26,978.4,28.21,7.52
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-07,37.7,20.8,29.7,38.7,19.0,28.9,0.0,11.5,23.8,48,15,29,980.1,28.36,7.56
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-08,38.1,21.8,30.3,37.4,19.8,29.0,0.0,13.0,29.2,38,13,27,981.5,28.95,8.06
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-09,39.3,21.8,30.2,38.9,20.2,29.4,0.0,14.8,27.0,44,13,31,982.2,28.94,8.01
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-10,40.1,22.0,31.1,41.3,20.5,31.0,0.0,11.8,21.2,55,14,31,982.3,28.65,7.5
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-11,40.6,25.0,32.8,42.6,25.4,33.2,0.1,18.5,30.6,53,19,34,979.9,25.35,7.53
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-12,39.6,25.6,32.7,41.8,26.5,33.8,0.0,19.1,37.8,56,25,40,978.4,27.82,8.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-13,38.2,26.7,31.6,40.9,27.2,32.9,0.2,16.5,34.2,56,27,44,979.2,24.97,7.47
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-14,38.2,24.9,31.2,42.4,25.5,33.4,0.0,12.4,30.2,59,29,46,978.6,25.14,6.59
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-15,40.3,25.3,32.6,40.3,26.5,33.0,0.0,17.9,33.1,58,14,35,978.1,28.07,8.12
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-16,40.7,24.9,32.4,39.4,24.0,31.1,0.0,19.6,38.2,43,12,27,977.5,29.08,9.19
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-17,40.9,24.4,33.7,40.5,22.1,32.9,0.0,15.6,31.7,39,12,26,975.5,27.4,8.42
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-18,41.9,25.6,34.2,41.8,24.7,34.2,0.0,14.0,23.8,44,12,29,974.7,27.74,8.03
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-19,42.3,24.7,34.2,43.1,23.3,34.1,0.2,17.1,38.9,43,17,30,974.7,27.44,8.79
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-20,42.2,30.1,35.4,46.6,30.0,36.9,1.2,16.1,36.0,46,22,33,977.1,27.01,8.26
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-21,43.2,31.1,36.8,45.8,30.4,37.8,0.2,20.2,42.1,47,18,32,976.5,27.26,8.96
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-22,39.8,30.1,34.3,41.8,31.4,35.3,2.0,17.4,35.3,47,24,35,977.1,25.02,7.96
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-23,34.4,24.8,30.1,39.7,25.9,32.8,7.3,12.6,37.1,78,39,51,979.6,26.03,6.32
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-24,35.8,24.2,29.6,40.2,27.7,33.4,0.0,13.6,29.9,87,41,62,980.5,25.95,6.12
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-25,36.8,24.9,30.9,40.1,27.6,33.5,0.8,14.2,33.5,76,32,53,980.3,25.95,6.89
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-26,39.1,25.7,32.3,41.0,28.4,33.8,0.0,20.7,40.0,68,25,43,979.4,27.38,8.06
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-27,39.5,26.4,32.8,40.3,27.4,33.6,0.0,22.9,46.4,55,22,39,976.2,26.74,8.37
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-28,41.7,27.1,34.6,39.8,26.8,33.8,0.0,23.9,46.1,45,14,29,975.9,28.17,10.03
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-29,41.3,26.5,34.0,39.5,24.1,32.4,0.0,21.4,41.8,37,12,24,978.3,29.07,10.08
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-30,42.4,26.4,35.0,40.4,24.9,33.4,0.0,23.2,44.3,39,11,24,978.4,28.74,10.31
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-05-31,43.4,27.8,35.6,43.6,27.1,35.0,0.0,19.7,38.5,40,15,27,978.0,28.25,9.68
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-01,43.3,28.9,35.8,44.4,28.2,36.0,0.0,15.6,30.2,37,16,28,976.8,28.12,8.74
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-02,44.0,27.9,36.0,45.0,28.9,36.4,0.0,14.5,31.3,48,15,29,975.3,28.22,8.79
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-03,45.2,29.1,37.6,45.6,28.6,37.2,0.0,21.7,36.7,37,14,25,973.7,27.99,10.37
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-04,45.6,32.3,38.4,47.7,32.1,39.1,1.1,22.2,44.3,37,19,29,972.3,26.54,10.13
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-05,44.1,28.7,36.3,45.8,29.5,38.4,1.7,18.4,46.8,44,21,34,971.5,26.6,8.03
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-06,42.4,33.0,38.0,44.8,33.3,39.6,0.0,23.0,47.9,45,22,34,970.1,26.05,10.0
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-07,42.1,30.0,37.1,46.3,31.8,39.2,0.0,20.0,39.6,49,24,36,970.5,26.0,8.69
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-08,39.6,29.0,34.0,46.4,32.3,37.9,0.0,20.6,34.6,70,39,53,973.3,25.77,7.67
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-09,41.0,29.0,34.9,46.8,32.6,39.1,0.0,17.9,32.0,71,31,51,973.7,26.75,7.53
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-10,42.3,32.8,36.9,42.7,34.4,38.3,0.0,23.7,50.0,49,21,35,971.8,26.88,9.61
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-11,41.7,31.2,36.3,44.5,31.9,37.9,0.0,23.8,45.7,45,22,35,971.9,25.06,8.4
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-12,42.0,31.9,37.4,45.8,33.1,39.1,0.0,20.7,41.0,40,22,33,973.0,25.46,8.5
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-13,41.4,32.5,37.0,44.5,34.0,38.9,0.0,17.0,39.2,43,21,34,973.3,24.84,7.82
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-14,43.5,28.8,36.1,44.6,31.4,37.9,0.0,15.5,29.2,57,16,35,973.9,27.77,8.15
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-15,42.0,28.3,35.5,47.3,30.3,38.0,0.0,12.8,27.4,56,23,39,973.0,26.19,7.69
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-16,42.7,31.3,36.0,47.4,34.0,39.2,0.0,21.8,37.1,64,22,44,972.0,26.36,8.28
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-17,39.5,30.7,34.8,44.4,33.6,38.5,0.0,20.7,37.1,64,35,50,974.3,25.16,7.6
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-18,34.7,29.0,31.5,40.0,31.8,35.7,4.7,22.1,40.3,80,49,63,975.5,20.57,5.88
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-19,33.5,27.8,30.1,39.1,31.9,35.7,11.0,14.1,28.8,85,61,74,973.6,16.38,4.13
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-20,33.0,27.0,30.0,38.3,32.4,36.2,6.7,8.9,26.6,93,62,77,971.7,12.84,3.15
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-21,35.4,27.3,31.3,44.1,32.9,37.5,2.9,8.9,22.3,88,52,70,971.4,23.8,5.53
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-22,37.4,28.6,32.5,45.3,35.3,38.4,0.0,15.3,23.8,85,49,66,971.8,24.94,6.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-23,35.4,26.9,30.7,42.8,32.2,36.4,5.6,13.3,26.6,90,57,72,973.9,19.17,4.71
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-24,35.5,27.8,31.1,42.7,33.6,37.5,3.9,9.1,23.8,88,54,73,974.3,21.58,5.05
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-25,34.9,25.3,30.1,42.4,30.3,36.0,3.7,9.4,22.7,94,55,75,974.1,19.62,4.66
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-26,35.8,27.7,31.7,44.1,33.8,38.2,5.9,9.3,25.9,89,49,71,972.9,20.97,5.1
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-27,36.5,27.1,31.3,41.8,33.0,37.0,5.8,12.7,31.3,92,44,70,973.6,21.27,5.38
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-28,38.8,28.4,33.3,44.0,34.4,38.6,0.2,15.6,43.2,85,41,60,972.8,24.13,6.39
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-29,39.4,30.7,34.3,44.5,35.1,38.0,0.0,23.1,51.1,68,40,52,970.9,23.76,7.35
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-06-30,37.1,28.3,32.4,41.3,34.4,37.4,3.0,18.3,42.1,83,48,62,971.7,22.6,5.83
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-01,38.4,27.9,32.6,44.7,33.3,38.4,1.6,7.6,28.1,80,42,63,974.0,21.86,5.41
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-02,35.7,27.1,31.9,41.5,31.3,37.3,0.3,18.0,36.4,88,52,69,978.0,21.72,5.76
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-03,37.2,28.4,33.1,43.0,34.4,39.0,1.0,13.6,32.4,88,47,66,977.5,20.34,5.42
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-04,39.3,30.2,33.7,46.6,34.2,39.2,0.8,27.9,37.4,77,44,64,974.8,21.57,6.44
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-05,31.0,25.6,27.9,36.4,29.5,32.6,29.0,21.9,38.5,98,72,85,978.2,8.6,2.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-06,32.2,26.0,28.0,37.4,30.9,33.5,15.0,15.5,27.7,96,69,86,979.1,7.09,1.95
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-07,32.7,26.5,29.6,40.6,32.2,36.3,14.7,8.4,21.2,93,68,81,976.8,15.15,3.5
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-08,34.2,27.0,30.7,39.9,32.8,37.1,15.4,12.6,29.2,94,62,79,974.3,14.7,3.73
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-09,32.8,26.5,28.9,41.4,32.1,35.3,34.7,12.7,23.8,94,70,84,974.4,13.15,3.15
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-10,28.6,25.3,26.4,33.9,29.1,31.9,26.9,16.0,29.9,97,84,93,975.4,8.55,1.85
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-11,27.3,23.5,25.1,33.0,25.9,29.5,26.8,23.3,34.6,100,88,96,972.6,6.14,1.27
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-12,29.8,24.1,26.6,35.1,28.6,31.7,1.1,12.9,29.5,98,69,88,973.5,10.22,2.37
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-13,33.1,26.0,28.4,38.8,30.7,34.0,8.0,13.1,27.7,95,67,85,974.9,14.71,3.43
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-14,32.9,26.4,29.4,41.5,32.4,35.5,1.4,12.9,29.2,93,71,82,975.2,16.39,3.89
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-15,31.6,27.6,29.3,37.8,32.5,34.4,3.9,19.7,37.4,89,69,82,976.9,12.97,3.47
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-16,32.8,26.3,28.6,39.0,31.0,33.9,17.0,22.1,38.2,98,69,86,978.1,11.4,2.83
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-17,32.8,27.2,29.6,39.7,32.2,35.4,2.5,16.6,39.6,89,73,83,979.7,16.62,3.99
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-18,30.0,26.8,28.2,37.5,32.4,34.7,8.5,12.7,26.3,96,80,89,980.1,10.51,2.34
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-19,34.3,26.2,30.3,41.5,32.6,37.4,8.2,8.5,19.1,96,62,81,976.3,16.34,3.82
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-20,33.9,27.3,29.9,42.6,34.0,37.0,13.2,13.4,22.0,93,68,84,975.3,15.92,3.69
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-21,28.3,25.6,26.9,34.6,31.1,33.0,18.3,8.5,26.6,95,83,91,977.4,6.98,1.6
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-22,31.9,26.1,29.0,39.3,32.4,36.0,5.2,7.6,19.1,97,70,86,976.3,15.82,3.51
New Delhi,delhi,28.6139,77.209,plains,Delhi,2003-07-23,34.3,26.9,30.2,41.6,33.6,37.4,5.2,10.7,22.7,95,64,83,974.6,17.24,3.87
