city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,tmax_normal,tmax_departure,qualifying_day,heatwave,hw_event_id,hw_event_start,hw_event_end,hw_event_length
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-22,37.4,23.4,30.1,39.2,26.1,32.9,0.0,14.8,33.8,81,29,57,1002.8,27.23,6.97,38.76482830385015,-1.3648283038501532,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-23,38.2,23.7,30.7,41.2,27.2,33.5,0.0,9.4,23.0,87,25,53,1004.0,27.42,6.62,38.851300728407914,-0.6513007284079109,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-24,39.7,25.4,32.2,41.6,27.0,33.2,0.0,10.4,23.8,71,18,39,1001.7,27.6,7.51,38.95171696149844,0.7482830385015617,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-25,40.3,24.9,32.2,42.6,25.5,33.4,0.0,10.6,24.5,69,19,39,1000.1,27.66,7.61,39.042663891779405,1.257336108220592,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-26,40.4,24.6,32.0,41.6,25.4,33.0,0.0,13.3,27.0,60,20,38,999.9,27.63,7.82,39.132362122788756,1.2676378772112429,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-27,40.3,23.9,31.7,41.6,26.0,33.4,0.0,13.7,30.2,73,20,45,999.9,26.94,7.49,39.215712799167534,1.0842872008324633,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-28,40.1,25.6,31.8,42.5,27.1,34.2,0.0,15.4,27.4,71,23,48,998.6,27.33,7.17,39.296982310093654,0.8030176899063477,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-29,40.2,24.8,32.1,42.7,27.9,34.9,0.0,18.0,31.3,81,21,52,997.8,27.5,7.39,39.36441207075963,0.8355879292403756,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-04-30,38.9,24.8,31.7,40.5,27.0,34.2,0.0,13.6,29.2,80,22,49,998.6,27.42,7.26,39.430593132154,-0.5305931321540029,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-01,38.5,25.9,31.6,42.0,29.3,35.1,0.0,15.9,33.8,76,32,56,999.3,26.36,7.17,39.511966701352755,-1.0119667013527547,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-02,40.2,25.8,32.2,41.5,29.5,35.3,0.0,11.8,28.1,76,22,52,999.9,27.09,7.11,39.58293444328824,0.6170655567117649,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-03,39.2,27.0,32.0,42.6,30.4,35.3,0.0,13.5,25.2,82,29,54,999.1,26.87,7.02,39.66077003121748,-0.4607700312174785,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-04,39.8,25.3,32.0,42.6,28.8,35.1,0.0,12.1,28.4,82,26,53,998.3,26.99,7.18,39.73080124869927,0.06919875130072484,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-05,39.8,26.1,32.5,41.2,30.1,35.5,0.0,13.1,27.7,80,25,50,998.9,26.71,7.13,39.797606659729446,0.0023933402705509366,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-06,40.0,26.7,33.4,42.8,30.3,36.2,0.0,13.9,27.4,78,25,47,999.6,27.22,7.79,39.864308012486994,0.13569198751300604,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-07,40.9,28.1,34.0,42.0,31.1,36.0,0.0,15.3,32.8,69,20,43,999.4,26.75,8.06,39.93922996878252,0.9607700312174785,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-08,41.5,30.1,35.7,44.8,31.1,37.7,0.0,13.5,25.9,55,23,36,996.4,26.11,7.84,40.00978147762748,1.4902185223725226,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-09,42.4,31.3,35.9,45.0,32.3,37.1,0.0,17.6,36.0,52,20,35,993.3,26.67,8.8,40.074297606659734,2.325702393340265,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-10,41.7,31.1,35.7,43.9,32.6,37.2,0.2,17.8,34.6,53,23,37,992.8,25.91,8.81,40.12445369406868,1.5755463059313257,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-11,41.7,30.1,34.8,47.0,32.5,38.5,1.2,16.3,31.0,62,29,48,993.5,25.06,7.39,40.17169614984391,1.5283038501560924,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-12,40.0,30.5,33.5,45.1,34.6,38.8,4.9,11.7,27.4,73,37,59,994.1,23.03,6.29,40.2108220603538,-0.2108220603537987,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-13,39.5,28.9,33.7,43.8,31.2,36.7,0.0,21.4,38.5,74,30,51,994.9,25.69,8.17,40.22882414151925,-0.7288241415192473,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-14,39.6,27.6,33.0,42.0,31.2,35.7,0.0,20.5,38.2,76,32,54,995.6,26.42,8.19,40.23642039542143,-0.6364203954214318,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-15,39.7,27.9,32.7,42.1,31.3,36.0,0.0,17.9,34.6,75,29,57,996.5,24.89,7.41,40.24297606659729,-0.5429760665972907,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-16,40.3,27.6,33.1,42.0,31.6,36.3,0.0,18.0,37.4,78,26,54,996.4,27.35,7.94,40.2462018730489,0.05379812695109365,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-17,39.5,27.9,33.2,42.0,31.6,36.8,0.0,20.5,41.0,75,32,57,996.1,26.31,7.79,40.23985431841832,-0.7398543184183168,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-18,38.9,28.6,33.2,42.0,32.7,37.0,0.0,19.1,37.1,72,33,56,997.3,25.97,7.7,40.22924037460978,-1.3292403746097818,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-19,39.7,28.6,33.2,41.1,31.6,36.3,0.0,12.9,31.0,71,23,51,997.4,27.06,7.59,40.23485952133195,-0.5348595213319456,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-20,39.1,27.5,32.8,41.0,30.4,35.6,0.0,17.2,34.9,71,25,51,997.5,27.5,7.81,40.240998959417276,-1.1409989594172742,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-21,39.0,27.8,33.1,42.0,30.9,36.3,0.0,21.3,37.8,74,30,54,997.3,25.73,7.68,40.255254942767955,-1.2552549427679551,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-22,38.9,29.9,34.0,43.4,34.3,38.3,0.0,19.9,35.6,70,38,56,997.2,23.38,7.18,40.26077003121748,-1.3607700312174842,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-23,39.5,30.2,33.9,44.5,35.1,38.5,0.0,19.5,37.4,71,38,58,998.0,23.94,7.28,40.24193548387097,-0.741935483870968,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-24,40.0,30.7,34.6,44.7,35.4,39.4,0.0,16.1,35.3,70,35,56,999.1,23.57,7.07,40.216545265348586,-0.21654526534858576,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-25,38.9,30.6,34.2,43.1,35.3,39.0,0.0,15.2,34.9,73,39,56,998.6,22.96,6.72,40.177731529656604,-1.2777315296566059,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-26,40.1,30.1,34.5,43.8,34.4,38.2,0.0,18.8,37.4,72,33,53,998.5,25.14,8.02,40.13371488033298,-0.033714880332979646,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-27,39.9,28.5,33.6,42.1,32.5,36.5,0.0,18.8,36.0,75,26,51,997.7,26.35,8.23,40.09750260145682,-0.19750260145681864,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-28,39.9,28.2,32.6,42.4,31.7,36.1,0.0,19.5,40.3,76,29,58,996.4,25.41,7.5,40.043392299687824,-0.1433922996878252,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-29,38.4,29.0,32.4,41.6,33.2,36.1,0.0,18.4,38.2,77,34,57,995.4,25.56,7.27,39.979084287200834,-1.5790842872008355,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-30,38.3,28.1,31.5,42.3,32.5,36.2,0.0,12.5,28.8,77,35,63,994.1,24.03,6.17,39.90749219562956,-1.6074921956295611,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-31,35.0,28.0,30.7,38.6,31.7,35.1,0.2,18.3,33.8,79,46,64,994.4,21.01,5.48,39.82008324661811,-4.820083246618111,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-01,37.0,27.7,31.7,40.2,32.1,35.5,0.0,14.7,36.4,80,35,60,995.9,20.58,5.86,39.71383975026015,-2.7138397502601492,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-02,30.3,27.2,28.7,35.9,30.4,33.4,8.8,12.3,25.9,90,63,75,996.7,2.65,1.58,39.59906347554631,-9.299063475546308,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-03,38.8,26.1,31.8,43.5,32.5,37.3,14.4,14.4,27.4,93,37,67,995.2,23.16,5.91,39.489490114464104,-0.6894901144641068,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-04,38.4,27.6,31.8,42.0,32.2,36.6,0.0,12.3,26.3,79,36,63,995.7,25.77,6.46,39.39313215400624,-0.9931321540062399,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-05,37.6,27.0,31.3,41.9,31.2,35.7,0.0,15.9,37.8,79,35,64,995.5,24.55,6.43,39.28647242455776,-1.6864724245577563,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-06,37.6,27.0,31.6,41.5,31.2,35.6,0.0,21.0,43.6,80,39,62,996.2,24.9,6.89,39.17679500520291,-1.5767950052029107,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-07,37.8,27.6,32.2,42.5,31.8,36.5,0.0,17.1,35.6,76,41,60,998.0,25.75,6.88,39.059417273673255,-1.2594172736732574,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-08,38.4,28.0,32.6,42.2,32.6,37.1,0.0,13.8,36.4,76,37,59,998.4,25.5,6.74,38.92403746097814,-0.5240374609781426,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-09,38.0,28.5,32.6,40.9,32.6,36.1,0.0,19.0,39.6,74,39,58,998.1,20.87,6.48,38.7595213319459,-0.7595213319458978,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-10,37.3,28.3,32.4,41.5,31.5,36.0,0.0,19.7,40.3,71,37,56,997.2,22.97,6.82,38.60853277835589,-1.3085327783558895,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-11,38.0,28.7,32.5,41.6,32.5,36.4,0.0,19.1,40.7,73,36,57,996.4,25.61,7.05,38.46472424557753,-0.46472424557752845,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-12,38.2,28.5,32.7,41.6,32.6,36.8,0.0,13.8,33.1,71,37,57,995.4,24.36,6.8,38.3098855359001,-0.10988553590009786,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-13,38.0,28.4,32.8,41.1,32.7,36.6,0.0,14.5,32.0,72,36,56,994.8,23.35,6.63,38.14984391259105,-0.14984391259105223,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-14,39.0,28.2,33.2,42.8,31.8,36.6,0.0,16.2,30.6,75,32,54,995.5,23.95,7.17,37.991883454734655,1.008116545265345,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-15,39.6,28.4,33.4,43.3,32.5,37.1,0.0,17.3,31.7,77,30,55,996.0,25.86,7.56,37.83714880332987,1.762851196670134,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-16,39.2,28.6,33.6,42.5,32.4,37.0,0.0,17.7,36.0,77,32,54,994.4,25.37,7.85,37.680541103017696,1.5194588969823073,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-17,38.9,28.6,33.4,42.4,32.0,36.7,0.0,19.9,35.6,76,36,55,992.8,23.57,7.6,37.52247658688866,1.3775234131113407,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-18,39.2,28.3,33.0,42.2,32.0,36.5,0.0,18.8,37.4,74,34,57,993.2,23.32,7.26,37.350676378772114,1.8493236212278887,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-19,38.0,28.2,32.6,40.7,32.3,35.8,0.0,22.1,42.8,77,37,58,992.7,22.22,7.3,37.16514047866806,0.8348595213319427,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-20,37.4,28.6,32.2,38.9,32.5,35.2,0.0,17.8,40.0,76,35,58,993.8,15.98,5.91,36.975234131113424,0.4247658688865741,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-21,37.1,28.1,32.7,38.4,32.0,35.5,0.0,18.5,37.1,75,33,54,995.2,16.48,5.92,36.775650364203955,0.3243496357960467,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-22,38.2,28.6,33.0,38.7,32.0,35.2,0.1,19.8,40.0,70,30,52,994.3,13.77,6.13,36.58095733610822,1.6190426638917828,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-23,38.1,28.2,33.2,38.8,31.0,35.0,0.0,24.5,46.8,72,33,52,993.8,16.45,7.19,36.39989594172737,1.700104058272629,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-24,36.6,28.8,32.6,37.4,31.9,34.6,0.2,22.0,46.1,71,38,54,993.8,13.42,6.23,36.22018730489074,0.3798126951092584,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-25,36.5,28.6,31.8,38.6,32.2,34.8,0.1,21.6,42.8,74,39,61,993.4,17.08,6.15,36.04318418314256,0.45681581685744277,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-26,35.9,28.1,31.4,38.6,32.5,35.1,0.0,18.4,38.5,79,45,64,993.0,18.62,5.85,35.877939646201874,0.022060353798124765,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-27,36.1,27.3,31.2,39.7,32.5,35.5,0.0,19.1,37.8,89,49,70,992.3,16.81,5.26,35.70332986472425,0.39667013527574824,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-28,36.3,27.8,31.3,40.1,32.9,36.1,0.0,16.0,30.2,86,47,69,992.7,14.71,4.56,35.53829344432883,0.761706555671168,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-29,33.0,28.9,30.6,37.8,32.9,35.3,1.3,17.9,33.8,82,60,70,992.4,6.77,2.97,35.36659729448491,-2.3665972944849116,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-30,33.9,28.3,30.9,37.0,32.3,34.4,0.1,19.3,38.2,78,48,64,992.3,8.42,3.8,35.207180020811656,-1.307180020811657,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-01,34.6,28.5,31.3,37.9,32.2,34.4,0.3,21.0,41.8,76,48,63,991.4,6.84,4.02,35.04557752341311,-0.44557752341310675,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-02,31.4,28.2,29.8,34.9,31.7,33.4,2.7,21.1,43.9,80,62,71,991.3,8.24,3.6,34.890634755463054,-3.4906347554630557,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-03,32.1,26.2,28.1,34.1,29.4,31.4,28.5,26.7,50.4,91,55,79,990.8,5.7,2.7,34.75754422476587,-2.6575442247658714,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-04,26.8,25.5,26.2,31.3,28.8,30.0,59.6,25.1,46.1,96,90,92,990.8,3.55,1.22,34.595421436004166,-7.795421436004165,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-05,30.1,25.6,27.8,35.0,29.5,31.9,25.4,22.8,45.0,93,74,85,992.0,8.2,2.41,34.43579604578564,-4.335796045785635,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-06,30.1,26.9,27.9,35.2,30.8,32.4,4.0,19.7,37.4,90,75,83,994.8,4.96,1.88,34.27637877211239,-4.176378772112386,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-07,29.4,26.2,27.7,34.5,30.2,32.3,4.2,12.4,28.4,89,70,81,996.6,9.3,2.54,34.12393340270551,-4.723933402705512,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-08,32.3,25.8,28.7,36.1,29.5,33.0,3.4,15.3,37.1,91,58,77,996.9,13.97,3.8,33.97346514047867,-1.673465140478676,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-09,34.1,26.5,29.8,36.4,30.7,33.2,0.0,21.8,41.4,85,52,70,994.8,14.96,4.77,33.812695109261185,0.2873048907388167,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-10,32.1,26.7,29.5,35.4,29.6,32.3,0.0,28.3,55.1,82,61,71,993.7,13.63,4.68,33.68293444328825,-1.582934443288245,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-11,33.2,27.3,29.9,35.9,30.7,33.0,0.2,23.7,46.8,82,54,69,995.0,15.74,5.0,33.55598335067638,-0.3559833506763752,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-12,34.5,26.8,30.3,38.2,30.2,33.5,0.3,22.7,44.3,81,50,66,995.9,17.22,5.22,33.40905306971904,1.090946930280957,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-13,34.2,27.3,30.4,37.8,31.0,33.7,0.4,21.2,40.3,80,51,67,996.0,15.91,5.07,33.25681581685744,0.9431841831425629,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-14,34.3,26.5,30.3,38.2,30.4,33.7,0.3,20.1,40.7,83,52,67,995.9,14.5,4.79,33.105098855359,1.194901144640994,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-15,33.3,26.8,29.8,37.2,30.3,33.8,0.5,16.4,37.1,80,55,70,996.2,15.71,4.5,32.97242455775234,0.32757544224765667,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-16,30.0,26.9,28.2,35.2,31.4,33.2,4.2,15.1,27.4,91,69,80,995.3,5.7,1.92,32.82913631633715,-2.8291363163371486,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-17,31.4,26.4,28.3,37.1,31.4,33.2,5.9,13.0,28.4,92,60,79,994.1,8.95,2.54,32.69334027055151,-1.2933402705515107,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-18,30.4,26.0,28.2,36.6,31.2,33.9,9.9,10.5,30.2,91,75,84,993.4,8.62,2.25,32.568678459937566,-2.168678459937567,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-19,31.8,26.6,28.8,36.2,31.3,33.3,1.6,16.5,34.2,87,61,77,993.7,13.83,3.69,32.47471383975026,-0.6747138397502574,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-20,33.6,26.5,29.9,37.6,30.8,33.8,0.8,18.7,37.1,86,55,70,994.1,17.38,4.94,32.38231009365244,1.2176899063475588,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-21,33.6,27.3,29.8,37.0,30.4,33.0,0.8,23.9,40.7,80,55,69,994.6,14.36,4.68,32.29250780437045,1.3074921956295498,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-22,33.2,26.9,29.8,37.1,30.6,33.8,0.8,19.4,36.7,82,56,70,995.7,14.39,4.21,32.208324661810614,0.9916753381893884,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-23,33.3,26.7,29.9,39.6,31.3,34.4,0.7,17.7,32.0,86,56,72,995.4,15.52,4.16,32.11508844953174,1.1849115504682572,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-24,30.8,26.8,28.9,36.2,31.0,33.2,8.9,20.9,36.4,88,64,78,994.7,8.05,2.87,32.01571279916753,-1.2157127991675303,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-25,28.9,26.1,26.9,32.6,29.8,30.7,19.2,21.4,52.9,90,74,85,995.6,3.66,1.68,31.923100936524452,-3.023100936524454,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-26,31.4,25.8,28.6,35.8,30.1,32.9,0.5,16.8,37.8,90,65,76,995.5,10.05,3.12,31.843496357960458,-0.44349635796045916,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-27,32.4,26.2,28.9,36.3,29.9,32.4,0.0,22.9,43.6,86,59,74,994.0,12.91,3.95,31.76701352757544,0.6329864724245589,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-28,32.3,26.0,29.1,35.1,29.5,32.3,0.0,23.7,45.7,85,59,72,994.5,14.03,4.33,31.693444328824143,0.6065556711758546,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-29,32.1,25.9,29.0,35.8,29.4,32.7,0.0,18.4,37.4,86,59,73,996.2,15.09,4.25,31.615608740894903,0.4843912591050987,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-30,33.8,25.9,29.5,37.6,29.9,33.1,0.0,18.1,34.6,85,50,70,996.5,15.47,4.52,31.553798126951094,2.2462018730489035,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-31,33.2,26.4,29.2,36.0,30.0,32.6,0.3,18.6,37.4,82,53,69,995.5,13.66,4.25,31.49542143600416,1.7045785639958417,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-01,31.7,26.5,29.1,35.9,30.0,32.7,0.4,17.4,34.6,81,58,70,995.9,13.5,3.92,31.45671175858481,0.2432882414151898,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-02,30.8,26.2,28.1,34.4,30.4,32.3,1.1,16.3,32.8,85,64,75,997.3,15.0,3.79,31.426326742976066,-0.6263267429760653,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-03,31.2,25.3,28.0,36.1,30.5,33.0,5.2,11.3,29.9,94,66,81,997.6,11.08,2.87,31.402393340270553,-0.20239334027055378,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-04,29.9,25.2,27.0,35.2,29.8,32.1,11.3,13.9,32.4,94,76,87,996.9,6.91,1.85,31.394693028095734,-1.4946930280957353,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-05,28.1,25.3,26.4,33.9,29.2,31.2,65.7,17.7,32.8,96,88,92,996.4,2.75,0.97,31.36659729448491,-3.26659729448491,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-06,30.1,25.0,26.9,34.8,29.6,31.8,10.1,14.0,31.0,95,71,89,996.6,8.28,2.03,31.34432882414152,-1.244328824141519,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-07,31.2,25.0,27.6,35.5,29.9,32.7,5.5,15.9,34.6,95,65,85,998.0,16.99,3.71,31.339021852237256,-0.13902185223725638,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-08,31.6,25.4,28.7,36.8,30.6,33.6,0.3,13.9,31.3,93,62,77,998.0,14.97,3.64,31.340062434963578,0.25993756503642373,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-09,31.5,25.7,28.6,36.9,31.2,34.4,1.9,7.1,18.0,91,63,80,998.2,11.76,2.77,31.33465140478668,0.16534859521332024,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-10,32.6,26.5,29.3,39.8,32.0,35.5,3.1,9.6,19.8,91,64,80,997.9,15.64,3.56,31.328928199791882,1.2710718002081194,0,0,0,,,0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-11,33.3,26.3,29.5,40.3,31.8,35.6,4.4,12.6,26.3,92,65,81,997.4,17.9,4.17,31.31540062434964,1.9845993756503582,0,0,0,,,0
